"id_sample","id_sensor","value","date_ref"
"25425",48,"20.09","2021-08-02 10:15:00"
"25479",48,"20.09","2021-08-02 10:30:00"
"25533",48,"20.08","2021-08-02 10:45:00"
"25587",48,"20.08","2021-08-02 11:00:00"
"25641",48,"20.07","2021-08-02 11:15:00"
"25695",48,"20.07","2021-08-02 11:30:00"
"25749",48,"20.07","2021-08-02 11:45:00"
"25803",48,"20.06","2021-08-02 12:00:00"
"25857",48,"20.06","2021-08-02 12:15:00"
"25911",48,"20.06","2021-08-02 12:30:00"
"25965",48,"20.05","2021-08-02 12:45:00"
"26019",48,"20.05","2021-08-02 13:00:00"
"26073",48,"20.04","2021-08-02 13:15:00"
"26127",48,"20.04","2021-08-02 13:30:00"
"26181",48,"20.03","2021-08-02 13:45:00"
"26235",48,"20.03","2021-08-02 14:00:00"
"26289",48,"20.03","2021-08-02 14:15:00"
"26343",48,"20.03","2021-08-02 14:30:00"
"26397",48,"20.03","2021-08-02 14:45:00"
"26451",48,"20.03","2021-08-02 15:00:00"
"26505",48,"20.02","2021-08-02 15:15:00"
"26559",48,"20.02","2021-08-02 15:30:00"
"26613",48,"20.01","2021-08-02 15:45:00"
"26667",48,"20.01","2021-08-02 16:00:00"
"26721",48,"20.01","2021-08-02 16:15:00"
"26775",48,"20.01","2021-08-02 16:30:00"
"26829",48,"20.01","2021-08-02 16:45:00"
"26883",48,"20.01","2021-08-02 17:00:00"
"26937",48,"20","2021-08-02 17:15:00"
"26991",48,"20.01","2021-08-02 17:30:00"
"27045",48,"20","2021-08-02 17:45:00"
"27099",48,"20.01","2021-08-02 18:00:00"
"27153",48,"20.01","2021-08-02 18:15:00"
"27207",48,"20.02","2021-08-02 18:30:00"
"27261",48,"20.03","2021-08-02 18:45:00"
"27315",48,"20.03","2021-08-02 19:00:00"
"27369",48,"20.04","2021-08-02 19:15:00"
"27423",48,"20.05","2021-08-02 19:30:00"
"27477",48,"20.04","2021-08-02 19:45:00"
"27531",48,"20.04","2021-08-02 20:00:00"
"27585",48,"20.05","2021-08-02 20:15:00"
"27639",48,"20.05","2021-08-02 20:30:00"
"27693",48,"20.05","2021-08-02 20:45:00"
"27747",48,"20.06","2021-08-02 21:00:00"
"27801",48,"20.06","2021-08-02 21:15:00"
"27855",48,"20.06","2021-08-02 21:30:00"
"27909",48,"20.06","2021-08-02 21:45:00"
"27963",48,"20.06","2021-08-02 22:00:00"
"28017",48,"20.07","2021-08-02 22:15:00"
"28071",48,"20.07","2021-08-02 22:30:00"
"28125",48,"20.07","2021-08-02 22:45:00"
"28179",48,"20.07","2021-08-02 23:00:00"
"28233",48,"20.07","2021-08-02 23:15:00"
"28287",48,"20.07","2021-08-02 23:30:00"
"28341",48,"20.08","2021-08-02 23:45:00"
"28395",48,"20.08","2021-08-03 00:00:00"
