"id_sample","id_sensor","value","date_ref"
"23061",13,"2.075","2021-08-01 23:30:00"
"23115",13,"2","2021-08-01 23:45:00"
"23169",13,"0","2021-08-02 00:00:00"
"23223",13,"0","2021-08-02 00:15:00"
"23277",13,"1.925","2021-08-02 00:30:00"
"23331",13,"1.85","2021-08-02 00:45:00"
"23385",13,"1.775","2021-08-02 01:00:00"
"23439",13,"1.925","2021-08-02 01:15:00"
"23493",13,"0","2021-08-02 01:30:00"
"23547",13,"0","2021-08-02 01:45:00"
"23601",13,"1.925","2021-08-02 02:00:00"
"23655",13,"3.125","2021-08-02 02:15:00"
"23709",13,"2.825","2021-08-02 02:30:00"
"23763",13,"2.975","2021-08-02 02:45:00"
"23817",13,"3.125","2021-08-02 03:00:00"
"23871",13,"2.6","2021-08-02 03:15:00"
"23925",13,"2.15","2021-08-02 03:30:00"
"23979",13,"2.375","2021-08-02 03:45:00"
"24033",13,"2.3","2021-08-02 04:00:00"
"24087",13,"0","2021-08-02 04:15:00"
"24141",13,"0","2021-08-02 04:30:00"
"24195",13,"0","2021-08-02 04:45:00"
"24249",13,"0","2021-08-02 05:00:00"
"24303",13,"0","2021-08-02 05:15:00"
"24357",13,"0","2021-08-02 05:30:00"
"24411",13,"0","2021-08-02 05:45:00"
"24465",13,"0","2021-08-02 06:00:00"
"24519",13,"0","2021-08-02 06:15:00"
"24573",13,"0","2021-08-02 06:30:00"
"24627",13,"0","2021-08-02 06:45:00"
"24681",13,"0","2021-08-02 07:00:00"
"24735",13,"0","2021-08-02 07:15:00"
"24789",13,"0","2021-08-02 07:30:00"
"24843",13,"0","2021-08-02 07:45:00"
"24897",13,"0","2021-08-02 08:00:00"
"24951",13,"0","2021-08-02 08:15:00"
"25005",13,"0","2021-08-02 08:30:00"
"25059",13,"0","2021-08-02 08:45:00"
"25113",13,"2.975","2021-08-02 09:00:00"
"25167",13,"3.125","2021-08-02 09:15:00"
"25221",13,"2.675","2021-08-02 09:30:00"
"25275",13,"2.375","2021-08-02 09:45:00"
"25329",13,"2.525","2021-08-02 10:00:00"
"25383",13,"2.75","2021-08-02 10:15:00"
"25437",13,"2.6","2021-08-02 10:30:00"
"25491",13,"2.825","2021-08-02 10:45:00"
"25545",13,"3.5","2021-08-02 11:00:00"
"25599",13,"4.1","2021-08-02 11:15:00"
"25653",13,"3.2","2021-08-02 11:30:00"
"25707",13,"3.125","2021-08-02 11:45:00"
"25761",13,"3.35","2021-08-02 12:00:00"
"25815",13,"2.9","2021-08-02 12:15:00"
"25869",13,"0","2021-08-02 12:30:00"
"25923",13,"2.45","2021-08-02 12:45:00"
"25977",13,"2.45","2021-08-02 13:00:00"
"26031",13,"3.125","2021-08-02 13:15:00"
"26085",13,"3.2","2021-08-02 13:30:00"
"26139",13,"4.55","2021-08-02 13:45:00"
"26193",13,"3.65","2021-08-02 14:00:00"
"26247",13,"6.275","2021-08-02 14:15:00"
"26301",13,"3.875","2021-08-02 14:30:00"
"26355",13,"3.8","2021-08-02 14:45:00"
"26409",13,"3.575","2021-08-02 15:00:00"
"26463",13,"3.575","2021-08-02 15:15:00"
"26517",13,"3.35","2021-08-02 15:30:00"
"26571",13,"3.05","2021-08-02 15:45:00"
"26625",13,"2.3","2021-08-02 16:00:00"
"26679",13,"2.075","2021-08-02 16:15:00"
"26733",13,"2.225","2021-08-02 16:30:00"
"26787",13,"1.1","2021-08-02 16:45:00"
"26841",13,"0","2021-08-02 17:00:00"
"26895",13,"0","2021-08-02 17:15:00"
"26949",13,"0.28","2021-08-02 17:30:00"
"27003",13,"0","2021-08-02 17:45:00"
"27057",13,"0","2021-08-02 18:00:00"
"27111",13,"1.85","2021-08-02 18:15:00"
"27165",13,"1.85","2021-08-02 18:30:00"
"27219",13,"1.85","2021-08-02 18:45:00"
"27273",13,"0","2021-08-02 19:00:00"
"27327",13,"2.075","2021-08-02 19:15:00"
"27381",13,"2.075","2021-08-02 19:30:00"
"27435",13,"2.15","2021-08-02 19:45:00"
"27489",13,"2.15","2021-08-02 20:00:00"
"27543",13,"2","2021-08-02 20:15:00"
"27597",13,"1.325","2021-08-02 20:30:00"
"27651",13,"0","2021-08-02 20:45:00"
"27705",13,"0","2021-08-02 21:00:00"
"27759",13,"0","2021-08-02 21:15:00"
"27813",13,"0","2021-08-02 21:30:00"
"27867",13,"0","2021-08-02 21:45:00"
"27921",13,"0","2021-08-02 22:00:00"
"27975",13,"0","2021-08-02 22:15:00"
"28029",13,"0","2021-08-02 22:30:00"
"28083",13,"0","2021-08-02 22:45:00"
"28137",13,"0","2021-08-02 23:00:00"
"28191",13,"0","2021-08-02 23:15:00"
"28245",13,"0","2021-08-02 23:30:00"
"28299",13,"0","2021-08-02 23:45:00"
"28353",13,"1.475","2021-08-03 00:00:00"
"28407",13,"0","2021-08-03 00:15:00"
"28461",13,"0","2021-08-03 00:30:00"
"28515",13,"0.28","2021-08-03 00:45:00"
"28569",13,"2.525","2021-08-03 01:00:00"
"28623",13,"2.525","2021-08-03 01:15:00"
"28677",13,"2.6","2021-08-03 01:30:00"
"28731",13,"2.225","2021-08-03 01:45:00"
"28785",13,"2.225","2021-08-03 02:00:00"
"28839",13,"2","2021-08-03 02:15:00"
"28893",13,"1.925","2021-08-03 02:30:00"
"28947",13,"2.375","2021-08-03 02:45:00"
"29001",13,"2.375","2021-08-03 03:00:00"
"29055",13,"2.3","2021-08-03 03:15:00"
"29109",13,"2.075","2021-08-03 03:30:00"
"29163",13,"1.775","2021-08-03 03:45:00"
"29217",13,"1.7000000000000002","2021-08-03 04:00:00"
"29271",13,"0","2021-08-03 04:15:00"
"29325",13,"0","2021-08-03 04:30:00"
"29379",13,"0","2021-08-03 04:45:00"
"29433",13,"0","2021-08-03 05:00:00"
"29487",13,"0.43","2021-08-03 05:15:00"
"29541",13,"0","2021-08-03 05:30:00"
"29595",13,"0","2021-08-03 05:45:00"
"29649",13,"0.28","2021-08-03 06:00:00"
"29703",13,"0","2021-08-03 06:15:00"
"29757",13,"0","2021-08-03 06:30:00"
"29811",13,"0","2021-08-03 06:45:00"
"29865",13,"0","2021-08-03 07:00:00"
"29919",13,"2.225","2021-08-03 07:15:00"
"29973",13,"1.7000000000000002","2021-08-03 07:30:00"
"30027",13,"2.15","2021-08-03 07:45:00"
"30081",13,"2.075","2021-08-03 08:00:00"
"30135",13,"2","2021-08-03 08:15:00"
"30189",13,"2.45","2021-08-03 08:30:00"
"30243",13,"1.925","2021-08-03 08:45:00"
"30297",13,"3.125","2021-08-03 09:00:00"
"30351",13,"3.35","2021-08-03 09:15:00"
"30405",13,"3.2","2021-08-03 09:30:00"
